city,station,month,pollutant,station_val,city_avg
Delhi,"Vivek Vihar, Delhi - DPCC",2015-12,O3,,67
Delhi,"Vivek Vihar, Delhi - DPCC",2016-01,O3,,52
Delhi,"Vivek Vihar, Delhi - DPCC",2016-02,O3,,84
Delhi,"Vivek Vihar, Delhi - DPCC",2016-03,O3,,90
Delhi,"Vivek Vihar, Delhi - DPCC",2016-04,O3,,122
Delhi,"Vivek Vihar, Delhi - DPCC",2016-05,O3,,95
Delhi,"Vivek Vihar, Delhi - DPCC",2016-06,O3,,75
Delhi,"Vivek Vihar, Delhi - DPCC",2016-07,O3,,36
Delhi,"Vivek Vihar, Delhi - DPCC",2016-08,O3,,37
Delhi,"Vivek Vihar, Delhi - DPCC",2016-09,O3,,50
Delhi,"Vivek Vihar, Delhi - DPCC",2016-10,O3,,84
Delhi,"Vivek Vihar, Delhi - DPCC",2016-11,O3,,73
Delhi,"Vivek Vihar, Delhi - DPCC",2016-12,O3,,56
Delhi,"Vivek Vihar, Delhi - DPCC",2017-01,O3,,48
Delhi,"Vivek Vihar, Delhi - DPCC",2017-02,O3,,72
Delhi,"Vivek Vihar, Delhi - DPCC",2017-03,O3,,86
Delhi,"Vivek Vihar, Delhi - DPCC",2017-04,O3,,97
Delhi,"Vivek Vihar, Delhi - DPCC",2017-05,O3,,87
Delhi,"Vivek Vihar, Delhi - DPCC",2017-06,O3,,67
Delhi,"Vivek Vihar, Delhi - DPCC",2017-07,O3,,44
Delhi,"Vivek Vihar, Delhi - DPCC",2017-08,O3,,45
Delhi,"Vivek Vihar, Delhi - DPCC",2017-09,O3,,44
Delhi,"Vivek Vihar, Delhi - DPCC",2017-10,O3,,54
Delhi,"Vivek Vihar, Delhi - DPCC",2017-11,O3,,61
Delhi,"Vivek Vihar, Delhi - DPCC",2017-12,O3,,40
Delhi,"Vivek Vihar, Delhi - DPCC",2018-01,O3,,52
Delhi,"Vivek Vihar, Delhi - DPCC",2018-02,O3,69.0,73
Delhi,"Vivek Vihar, Delhi - DPCC",2018-03,O3,78.0,83
Delhi,"Vivek Vihar, Delhi - DPCC",2018-04,O3,105.0,97
Delhi,"Vivek Vihar, Delhi - DPCC",2018-05,O3,102.0,101
Delhi,"Vivek Vihar, Delhi - DPCC",2018-06,O3,93.0,73
Delhi,"Vivek Vihar, Delhi - DPCC",2018-07,O3,56.0,50
Delhi,"Vivek Vihar, Delhi - DPCC",2018-08,O3,36.0,39
Delhi,"Vivek Vihar, Delhi - DPCC",2018-09,O3,41.0,44
Delhi,"Vivek Vihar, Delhi - DPCC",2018-10,O3,71.0,76
Delhi,"Vivek Vihar, Delhi - DPCC",2018-11,O3,71.0,62
Delhi,"Vivek Vihar, Delhi - DPCC",2018-12,O3,56.0,53
Delhi,"Vivek Vihar, Delhi - DPCC",2019-01,O3,70.0,46
Delhi,"Vivek Vihar, Delhi - DPCC",2019-02,O3,63.0,51
Delhi,"Vivek Vihar, Delhi - DPCC",2019-03,O3,81.0,68
Delhi,"Vivek Vihar, Delhi - DPCC",2019-04,O3,122.0,89
Delhi,"Vivek Vihar, Delhi - DPCC",2019-05,O3,131.0,93
Delhi,"Vivek Vihar, Delhi - DPCC",2019-06,O3,112.0,92
Delhi,"Vivek Vihar, Delhi - DPCC",2019-07,O3,53.0,49
Delhi,"Vivek Vihar, Delhi - DPCC",2019-08,O3,52.0,42
Delhi,"Vivek Vihar, Delhi - DPCC",2019-09,O3,69.0,52
Delhi,"Vivek Vihar, Delhi - DPCC",2019-10,O3,62.0,72
Delhi,"Vivek Vihar, Delhi - DPCC",2019-11,O3,51.0,51
Delhi,"Vivek Vihar, Delhi - DPCC",2019-12,O3,35.0,38
Delhi,"Vivek Vihar, Delhi - DPCC",2020-01,O3,41.0,34
Delhi,"Vivek Vihar, Delhi - DPCC",2020-02,O3,60.0,61
Delhi,"Vivek Vihar, Delhi - DPCC",2020-03,O3,62.0,62
Delhi,"Vivek Vihar, Delhi - DPCC",2020-04,O3,74.0,70
Delhi,"Vivek Vihar, Delhi - DPCC",2020-05,O3,70.0,83
Delhi,"Vivek Vihar, Delhi - DPCC",2020-06,O3,61.0,65
Delhi,"Vivek Vihar, Delhi - DPCC",2020-07,O3,57.0,47
Delhi,"Vivek Vihar, Delhi - DPCC",2020-08,O3,38.0,32
Delhi,"Vivek Vihar, Delhi - DPCC",2020-09,O3,70.0,55
Delhi,"Vivek Vihar, Delhi - DPCC",2020-10,O3,47.0,81
Delhi,"Vivek Vihar, Delhi - DPCC",2020-11,O3,44.0,65
Delhi,"Vivek Vihar, Delhi - DPCC",2020-12,O3,43.0,57
Delhi,"Vivek Vihar, Delhi - DPCC",2021-01,O3,34.0,41
Delhi,"Vivek Vihar, Delhi - DPCC",2021-02,O3,45.0,58
Delhi,"Vivek Vihar, Delhi - DPCC",2021-03,O3,56.0,59
Delhi,"Vivek Vihar, Delhi - DPCC",2021-04,O3,28.0,79
Delhi,"Vivek Vihar, Delhi - DPCC",2021-05,O3,31.0,71
Delhi,"Vivek Vihar, Delhi - DPCC",2021-06,O3,50.0,57
Delhi,"Vivek Vihar, Delhi - DPCC",2021-07,O3,36.0,39
Delhi,"Vivek Vihar, Delhi - DPCC",2021-08,O3,23.0,35
Delhi,"Vivek Vihar, Delhi - DPCC",2021-09,O3,37.0,35
Delhi,"Vivek Vihar, Delhi - DPCC",2021-10,O3,38.0,55
Delhi,"Vivek Vihar, Delhi - DPCC",2021-11,O3,38.0,61
Delhi,"Vivek Vihar, Delhi - DPCC",2021-12,O3,24.0,42
Delhi,"Vivek Vihar, Delhi - DPCC",2022-01,O3,16.0,34
Delhi,"Vivek Vihar, Delhi - DPCC",2022-02,O3,38.0,53
Delhi,"Vivek Vihar, Delhi - DPCC",2022-03,O3,54.0,67
Delhi,"Vivek Vihar, Delhi - DPCC",2022-04,O3,65.0,84
Delhi,"Vivek Vihar, Delhi - DPCC",2022-05,O3,47.0,79
Delhi,"Vivek Vihar, Delhi - DPCC",2022-06,O3,40.0,60
Delhi,"Vivek Vihar, Delhi - DPCC",2022-07,O3,25.0,41
Delhi,"Vivek Vihar, Delhi - DPCC",2022-08,O3,18.0,41
Delhi,"Vivek Vihar, Delhi - DPCC",2022-09,O3,21.0,44
Delhi,"Vivek Vihar, Delhi - DPCC",2022-10,O3,27.0,57
Delhi,"Vivek Vihar, Delhi - DPCC",2022-11,O3,28.0,58
Delhi,"Vivek Vihar, Delhi - DPCC",2022-12,O3,17.0,42
Delhi,"Vivek Vihar, Delhi - DPCC",2023-01,O3,12.0,35
Delhi,"Vivek Vihar, Delhi - DPCC",2023-02,O3,23.0,55
Delhi,"Vivek Vihar, Delhi - DPCC",2023-03,O3,30.0,56
Delhi,"Vivek Vihar, Delhi - DPCC",2023-04,O3,48.0,67
Delhi,"Vivek Vihar, Delhi - DPCC",2023-05,O3,88.0,67
Delhi,"Vivek Vihar, Delhi - DPCC",2023-06,O3,55.0,50
Delhi,"Vivek Vihar, Delhi - DPCC",2023-07,O3,43.0,35
Delhi,"Vivek Vihar, Delhi - DPCC",2023-08,O3,12.0,31
Delhi,"Vivek Vihar, Delhi - DPCC",2023-09,O3,17.0,42
Delhi,"Vivek Vihar, Delhi - DPCC",2023-10,O3,34.0,54
Delhi,"Vivek Vihar, Delhi - DPCC",2023-11,O3,27.0,48
Delhi,"Vivek Vihar, Delhi - DPCC",2023-12,O3,13.0,38
Delhi,"Vivek Vihar, Delhi - DPCC",2024-01,O3,10.0,31
Delhi,"Vivek Vihar, Delhi - DPCC",2024-02,O3,28.0,57
Delhi,"Vivek Vihar, Delhi - DPCC",2024-03,O3,50.0,65
Delhi,"Vivek Vihar, Delhi - DPCC",2024-04,O3,95.0,79
Delhi,"Vivek Vihar, Delhi - DPCC",2024-05,O3,121.0,98
Delhi,"Vivek Vihar, Delhi - DPCC",2024-06,O3,68.0,72
Delhi,"Vivek Vihar, Delhi - DPCC",2024-07,O3,26.0,41
Delhi,"Vivek Vihar, Delhi - DPCC",2024-08,O3,23.0,36
Delhi,"Vivek Vihar, Delhi - DPCC",2024-09,O3,34.0,41
Delhi,"Vivek Vihar, Delhi - DPCC",2024-10,O3,86.0,67
Delhi,"Vivek Vihar, Delhi - DPCC",2024-11,O3,94.0,73
Delhi,"Vivek Vihar, Delhi - DPCC",2024-12,O3,35.0,55
Delhi,"Vivek Vihar, Delhi - DPCC",2025-01,O3,46.0,54
Delhi,"Vivek Vihar, Delhi - DPCC",2025-02,O3,81.0,68
Delhi,"Vivek Vihar, Delhi - DPCC",2025-03,O3,114.0,76
Delhi,"Vivek Vihar, Delhi - DPCC",2025-04,O3,146.0,104
Delhi,"Vivek Vihar, Delhi - DPCC",2025-05,O3,80.0,91
Delhi,"Vivek Vihar, Delhi - DPCC",2025-06,O3,43.0,73
Delhi,"Vivek Vihar, Delhi - DPCC",2025-07,O3,27.0,42
Delhi,"Vivek Vihar, Delhi - DPCC",2025-08,O3,19.0,33
Delhi,"Vivek Vihar, Delhi - DPCC",2025-09,O3,13.0,41
Delhi,"Vivek Vihar, Delhi - DPCC",2025-10,O3,16.0,78
Delhi,"Vivek Vihar, Delhi - DPCC",2025-11,O3,36.0,83
Delhi,"Vivek Vihar, Delhi - DPCC",2025-12,O3,65.0,60
Delhi,"Vivek Vihar, Delhi - DPCC",2026-01,O3,56.0,55
Delhi,"Vivek Vihar, Delhi - DPCC",2026-02,O3,70.0,75
Delhi,"Vivek Vihar, Delhi - DPCC",2026-03,O3,78.0,73
Delhi,"Vivek Vihar, Delhi - DPCC",2026-04,O3,74.0,70
Delhi,"Wazirpur, Delhi - DPCC",2015-01,O3,,55
Delhi,"Wazirpur, Delhi - DPCC",2015-02,O3,,76
Delhi,"Wazirpur, Delhi - DPCC",2015-03,O3,,67
Delhi,"Wazirpur, Delhi - DPCC",2015-04,O3,,84
Delhi,"Wazirpur, Delhi - DPCC",2015-05,O3,,100
Delhi,"Wazirpur, Delhi - DPCC",2015-06,O3,,74
Delhi,"Wazirpur, Delhi - DPCC",2015-07,O3,,43
Delhi,"Wazirpur, Delhi - DPCC",2015-08,O3,,40
Delhi,"Wazirpur, Delhi - DPCC",2015-09,O3,,81
Delhi,"Wazirpur, Delhi - DPCC",2015-10,O3,,101
Delhi,"Wazirpur, Delhi - DPCC",2015-11,O3,,93
Delhi,"Wazirpur, Delhi - DPCC",2015-12,O3,,67
Delhi,"Wazirpur, Delhi - DPCC",2016-01,O3,,52
Delhi,"Wazirpur, Delhi - DPCC",2016-02,O3,,84
Delhi,"Wazirpur, Delhi - DPCC",2016-03,O3,,90
Delhi,"Wazirpur, Delhi - DPCC",2016-04,O3,,122
Delhi,"Wazirpur, Delhi - DPCC",2016-05,O3,,95
Delhi,"Wazirpur, Delhi - DPCC",2016-06,O3,,75
Delhi,"Wazirpur, Delhi - DPCC",2016-07,O3,,36
Delhi,"Wazirpur, Delhi - DPCC",2016-08,O3,,37
Delhi,"Wazirpur, Delhi - DPCC",2016-09,O3,,50
Delhi,"Wazirpur, Delhi - DPCC",2016-10,O3,,84
Delhi,"Wazirpur, Delhi - DPCC",2016-11,O3,,73
Delhi,"Wazirpur, Delhi - DPCC",2016-12,O3,,56
Delhi,"Wazirpur, Delhi - DPCC",2017-01,O3,,48
Delhi,"Wazirpur, Delhi - DPCC",2017-02,O3,,72
Delhi,"Wazirpur, Delhi - DPCC",2017-03,O3,,86
Delhi,"Wazirpur, Delhi - DPCC",2017-04,O3,,97
Delhi,"Wazirpur, Delhi - DPCC",2017-05,O3,,87
Delhi,"Wazirpur, Delhi - DPCC",2017-06,O3,,67
Delhi,"Wazirpur, Delhi - DPCC",2017-07,O3,,44
Delhi,"Wazirpur, Delhi - DPCC",2017-08,O3,,45
Delhi,"Wazirpur, Delhi - DPCC",2017-09,O3,,44
Delhi,"Wazirpur, Delhi - DPCC",2017-10,O3,,54
Delhi,"Wazirpur, Delhi - DPCC",2017-11,O3,,61
Delhi,"Wazirpur, Delhi - DPCC",2017-12,O3,,40
Delhi,"Wazirpur, Delhi - DPCC",2018-01,O3,,52
Delhi,"Wazirpur, Delhi - DPCC",2018-02,O3,57.0,73
Delhi,"Wazirpur, Delhi - DPCC",2018-03,O3,70.0,83
Delhi,"Wazirpur, Delhi - DPCC",2018-04,O3,91.0,97
Delhi,"Wazirpur, Delhi - DPCC",2018-05,O3,103.0,101
Delhi,"Wazirpur, Delhi - DPCC",2018-06,O3,64.0,73
Delhi,"Wazirpur, Delhi - DPCC",2018-07,O3,38.0,50
Delhi,"Wazirpur, Delhi - DPCC",2018-08,O3,25.0,39
Delhi,"Wazirpur, Delhi - DPCC",2018-09,O3,38.0,44
Delhi,"Wazirpur, Delhi - DPCC",2018-10,O3,80.0,76
Delhi,"Wazirpur, Delhi - DPCC",2018-11,O3,49.0,62
Delhi,"Wazirpur, Delhi - DPCC",2018-12,O3,40.0,53
Delhi,"Wazirpur, Delhi - DPCC",2019-01,O3,30.0,46
Delhi,"Wazirpur, Delhi - DPCC",2019-02,O3,49.0,51
Delhi,"Wazirpur, Delhi - DPCC",2019-03,O3,71.0,68
Delhi,"Wazirpur, Delhi - DPCC",2019-04,O3,99.0,89
Delhi,"Wazirpur, Delhi - DPCC",2019-05,O3,107.0,93
Delhi,"Wazirpur, Delhi - DPCC",2019-06,O3,84.0,92
Delhi,"Wazirpur, Delhi - DPCC",2019-07,O3,38.0,49
Delhi,"Wazirpur, Delhi - DPCC",2019-08,O3,39.0,42
Delhi,"Wazirpur, Delhi - DPCC",2019-09,O3,39.0,52
Delhi,"Wazirpur, Delhi - DPCC",2019-10,O3,65.0,72
Delhi,"Wazirpur, Delhi - DPCC",2019-11,O3,22.0,51
Delhi,"Wazirpur, Delhi - DPCC",2019-12,O3,20.0,38
Delhi,"Wazirpur, Delhi - DPCC",2020-01,O3,10.0,34
Delhi,"Wazirpur, Delhi - DPCC",2020-02,O3,15.0,61
Delhi,"Wazirpur, Delhi - DPCC",2020-03,O3,7.0,62
Delhi,"Wazirpur, Delhi - DPCC",2020-04,O3,50.0,70
Delhi,"Wazirpur, Delhi - DPCC",2020-05,O3,59.0,83
Delhi,"Wazirpur, Delhi - DPCC",2020-06,O3,37.0,65
Delhi,"Wazirpur, Delhi - DPCC",2020-07,O3,16.0,47
Delhi,"Wazirpur, Delhi - DPCC",2020-08,O3,11.0,32
Delhi,"Wazirpur, Delhi - DPCC",2020-09,O3,19.0,55
Delhi,"Wazirpur, Delhi - DPCC",2020-10,O3,62.0,81
Delhi,"Wazirpur, Delhi - DPCC",2020-11,O3,45.0,65
Delhi,"Wazirpur, Delhi - DPCC",2020-12,O3,37.0,57
Delhi,"Wazirpur, Delhi - DPCC",2021-01,O3,32.0,41
Delhi,"Wazirpur, Delhi - DPCC",2021-02,O3,14.0,58
Delhi,"Wazirpur, Delhi - DPCC",2021-03,O3,21.0,59
Delhi,"Wazirpur, Delhi - DPCC",2021-04,O3,58.0,79
Delhi,"Wazirpur, Delhi - DPCC",2021-05,O3,48.0,71
Delhi,"Wazirpur, Delhi - DPCC",2021-06,O3,25.0,57
Delhi,"Wazirpur, Delhi - DPCC",2021-07,O3,22.0,39
Delhi,"Wazirpur, Delhi - DPCC",2021-08,O3,11.0,35
Delhi,"Wazirpur, Delhi - DPCC",2021-09,O3,13.0,35
Delhi,"Wazirpur, Delhi - DPCC",2021-10,O3,37.0,55
Delhi,"Wazirpur, Delhi - DPCC",2021-11,O3,39.0,61
Delhi,"Wazirpur, Delhi - DPCC",2021-12,O3,8.0,42
Delhi,"Wazirpur, Delhi - DPCC",2022-01,O3,11.0,34
Delhi,"Wazirpur, Delhi - DPCC",2022-02,O3,23.0,53
Delhi,"Wazirpur, Delhi - DPCC",2022-03,O3,57.0,67
Delhi,"Wazirpur, Delhi - DPCC",2022-04,O3,59.0,84
Delhi,"Wazirpur, Delhi - DPCC",2022-05,O3,33.0,79
Delhi,"Wazirpur, Delhi - DPCC",2022-06,O3,25.0,60
Delhi,"Wazirpur, Delhi - DPCC",2022-07,O3,13.0,41
Delhi,"Wazirpur, Delhi - DPCC",2022-08,O3,8.0,41
Delhi,"Wazirpur, Delhi - DPCC",2022-09,O3,12.0,44
Delhi,"Wazirpur, Delhi - DPCC",2022-10,O3,41.0,57
Delhi,"Wazirpur, Delhi - DPCC",2022-11,O3,43.0,58
Delhi,"Wazirpur, Delhi - DPCC",2022-12,O3,24.0,42
Delhi,"Wazirpur, Delhi - DPCC",2023-01,O3,32.0,35
Delhi,"Wazirpur, Delhi - DPCC",2023-02,O3,46.0,55
Delhi,"Wazirpur, Delhi - DPCC",2023-03,O3,54.0,56
Delhi,"Wazirpur, Delhi - DPCC",2023-04,O3,49.0,67
Delhi,"Wazirpur, Delhi - DPCC",2023-05,O3,48.0,67
Delhi,"Wazirpur, Delhi - DPCC",2023-06,O3,30.0,50
Delhi,"Wazirpur, Delhi - DPCC",2023-07,O3,28.0,35
Delhi,"Wazirpur, Delhi - DPCC",2023-08,O3,11.0,31
Delhi,"Wazirpur, Delhi - DPCC",2023-09,O3,17.0,42
Delhi,"Wazirpur, Delhi - DPCC",2023-10,O3,44.0,54
Delhi,"Wazirpur, Delhi - DPCC",2023-11,O3,44.0,48
Delhi,"Wazirpur, Delhi - DPCC",2023-12,O3,25.0,38
Delhi,"Wazirpur, Delhi - DPCC",2024-01,O3,32.0,31
Delhi,"Wazirpur, Delhi - DPCC",2024-02,O3,66.0,57
Delhi,"Wazirpur, Delhi - DPCC",2024-03,O3,55.0,65
Delhi,"Wazirpur, Delhi - DPCC",2024-04,O3,94.0,79
Delhi,"Wazirpur, Delhi - DPCC",2024-05,O3,118.0,98
Delhi,"Wazirpur, Delhi - DPCC",2024-06,O3,41.0,72
Delhi,"Wazirpur, Delhi - DPCC",2024-07,O3,15.0,41
Delhi,"Wazirpur, Delhi - DPCC",2024-08,O3,29.0,36
Delhi,"Wazirpur, Delhi - DPCC",2024-09,O3,39.0,41
Delhi,"Wazirpur, Delhi - DPCC",2024-10,O3,78.0,67
Delhi,"Wazirpur, Delhi - DPCC",2024-11,O3,99.0,73
Delhi,"Wazirpur, Delhi - DPCC",2024-12,O3,91.0,55
Delhi,"Wazirpur, Delhi - DPCC",2025-01,O3,66.0,54
Delhi,"Wazirpur, Delhi - DPCC",2025-02,O3,114.0,68
Delhi,"Wazirpur, Delhi - DPCC",2025-03,O3,132.0,76
Delhi,"Wazirpur, Delhi - DPCC",2025-04,O3,154.0,104
Delhi,"Wazirpur, Delhi - DPCC",2025-05,O3,111.0,91
Delhi,"Wazirpur, Delhi - DPCC",2025-06,O3,74.0,73
Delhi,"Wazirpur, Delhi - DPCC",2025-07,O3,48.0,42
Delhi,"Wazirpur, Delhi - DPCC",2025-08,O3,21.0,33
Delhi,"Wazirpur, Delhi - DPCC",2025-09,O3,38.0,41
Delhi,"Wazirpur, Delhi - DPCC",2025-10,O3,96.0,78
Delhi,"Wazirpur, Delhi - DPCC",2025-11,O3,109.0,83
Delhi,"Wazirpur, Delhi - DPCC",2025-12,O3,58.0,60
Delhi,"Wazirpur, Delhi - DPCC",2026-01,O3,48.0,55
Delhi,"Wazirpur, Delhi - DPCC",2026-02,O3,29.0,75
Delhi,"Wazirpur, Delhi - DPCC",2026-03,O3,76.0,73
Delhi,"Wazirpur, Delhi - DPCC",2026-04,O3,68.0,70
Delhi,"Alipur, Delhi - DPCC",2015-01,NO2,,42
Delhi,"Alipur, Delhi - DPCC",2015-02,NO2,,57
Delhi,"Alipur, Delhi - DPCC",2015-03,NO2,,35
Delhi,"Alipur, Delhi - DPCC",2015-04,NO2,,45
Delhi,"Alipur, Delhi - DPCC",2015-05,NO2,,59
Delhi,"Alipur, Delhi - DPCC",2015-06,NO2,,56
Delhi,"Alipur, Delhi - DPCC",2015-07,NO2,,44
Delhi,"Alipur, Delhi - DPCC",2015-08,NO2,,42
Delhi,"Alipur, Delhi - DPCC",2015-09,NO2,,41
Delhi,"Alipur, Delhi - DPCC",2015-10,NO2,,46
Delhi,"Alipur, Delhi - DPCC",2015-11,NO2,,64
Delhi,"Alipur, Delhi - DPCC",2015-12,NO2,,65
Delhi,"Alipur, Delhi - DPCC",2016-01,NO2,,64
Delhi,"Alipur, Delhi - DPCC",2016-02,NO2,,62
Delhi,"Alipur, Delhi - DPCC",2016-03,NO2,,56
Delhi,"Alipur, Delhi - DPCC",2016-04,NO2,,64
Delhi,"Alipur, Delhi - DPCC",2016-05,NO2,,48
Delhi,"Alipur, Delhi - DPCC",2016-06,NO2,,40
Delhi,"Alipur, Delhi - DPCC",2016-07,NO2,,35
Delhi,"Alipur, Delhi - DPCC",2016-08,NO2,,35
Delhi,"Alipur, Delhi - DPCC",2016-09,NO2,,47
Delhi,"Alipur, Delhi - DPCC",2016-10,NO2,,79
Delhi,"Alipur, Delhi - DPCC",2016-11,NO2,,108
Delhi,"Alipur, Delhi - DPCC",2016-12,NO2,,55
Delhi,"Alipur, Delhi - DPCC",2017-01,NO2,,48
Delhi,"Alipur, Delhi - DPCC",2017-02,NO2,,61
Delhi,"Alipur, Delhi - DPCC",2017-03,NO2,,53
Delhi,"Alipur, Delhi - DPCC",2017-04,NO2,,64
Delhi,"Alipur, Delhi - DPCC",2017-05,NO2,,66
Delhi,"Alipur, Delhi - DPCC",2017-06,NO2,,53
Delhi,"Alipur, Delhi - DPCC",2017-07,NO2,,28
Delhi,"Alipur, Delhi - DPCC",2017-08,NO2,,46
Delhi,"Alipur, Delhi - DPCC",2017-09,NO2,,26
Delhi,"Alipur, Delhi - DPCC",2017-10,NO2,,44
Delhi,"Alipur, Delhi - DPCC",2017-11,NO2,,63
Delhi,"Alipur, Delhi - DPCC",2017-12,NO2,,47
Delhi,"Alipur, Delhi - DPCC",2018-01,NO2,,55
Delhi,"Alipur, Delhi - DPCC",2018-02,NO2,,59
Delhi,"Alipur, Delhi - DPCC",2018-03,NO2,,50
Delhi,"Alipur, Delhi - DPCC",2018-04,NO2,,52
Delhi,"Alipur, Delhi - DPCC",2018-05,NO2,,51
Delhi,"Alipur, Delhi - DPCC",2018-06,NO2,,33
Delhi,"Alipur, Delhi - DPCC",2018-07,NO2,,31
Delhi,"Alipur, Delhi - DPCC",2018-08,NO2,,26
Delhi,"Alipur, Delhi - DPCC",2018-09,NO2,,31
Delhi,"Alipur, Delhi - DPCC",2018-10,NO2,,54
Delhi,"Alipur, Delhi - DPCC",2018-11,NO2,84.0,60
Delhi,"Alipur, Delhi - DPCC",2018-12,NO2,92.0,64
Delhi,"Alipur, Delhi - DPCC",2019-01,NO2,83.0,60
Delhi,"Alipur, Delhi - DPCC",2019-02,NO2,60.0,47
Delhi,"Alipur, Delhi - DPCC",2019-03,NO2,56.0,46
Delhi,"Alipur, Delhi - DPCC",2019-04,NO2,57.0,48
Delhi,"Alipur, Delhi - DPCC",2019-05,NO2,48.0,52
Delhi,"Alipur, Delhi - DPCC",2019-06,NO2,42.0,39
Delhi,"Alipur, Delhi - DPCC",2019-07,NO2,40.0,31
Delhi,"Alipur, Delhi - DPCC",2019-08,NO2,40.0,31
Delhi,"Alipur, Delhi - DPCC",2019-09,NO2,34.0,31
Delhi,"Alipur, Delhi - DPCC",2019-10,NO2,55.0,47
Delhi,"Alipur, Delhi - DPCC",2019-11,NO2,65.0,55
Delhi,"Alipur, Delhi - DPCC",2019-12,NO2,73.0,57
Delhi,"Alipur, Delhi - DPCC",2020-01,NO2,37.0,47
Delhi,"Alipur, Delhi - DPCC",2020-02,NO2,49.0,49
Delhi,"Alipur, Delhi - DPCC",2020-03,NO2,35.0,34
Delhi,"Alipur, Delhi - DPCC",2020-04,NO2,27.0,22
Delhi,"Alipur, Delhi - DPCC",2020-05,NO2,20.0,25
Delhi,"Alipur, Delhi - DPCC",2020-06,NO2,11.0,24
Delhi,"Alipur, Delhi - DPCC",2020-07,NO2,10.0,22
Delhi,"Alipur, Delhi - DPCC",2020-08,NO2,15.0,22
Delhi,"Alipur, Delhi - DPCC",2020-09,NO2,21.0,31
Delhi,"Alipur, Delhi - DPCC",2020-10,NO2,48.0,60
Delhi,"Alipur, Delhi - DPCC",2020-11,NO2,54.0,67
Delhi,"Alipur, Delhi - DPCC",2020-12,NO2,38.0,59
Delhi,"Alipur, Delhi - DPCC",2021-01,NO2,24.0,47
Delhi,"Alipur, Delhi - DPCC",2021-02,NO2,39.0,56
Delhi,"Alipur, Delhi - DPCC",2021-03,NO2,28.0,44
Delhi,"Alipur, Delhi - DPCC",2021-04,NO2,32.0,42
Delhi,"Alipur, Delhi - DPCC",2021-05,NO2,22.0,31
Delhi,"Alipur, Delhi - DPCC",2021-06,NO2,27.0,29
Delhi,"Alipur, Delhi - DPCC",2021-07,NO2,18.0,25
Delhi,"Alipur, Delhi - DPCC",2021-08,NO2,14.0,24
Delhi,"Alipur, Delhi - DPCC",2021-09,NO2,12.0,23
Delhi,"Alipur, Delhi - DPCC",2021-10,NO2,27.0,38
Delhi,"Alipur, Delhi - DPCC",2021-11,NO2,49.0,65
Delhi,"Alipur, Delhi - DPCC",2021-12,NO2,40.0,57
Delhi,"Alipur, Delhi - DPCC",2022-01,NO2,26.0,40
Delhi,"Alipur, Delhi - DPCC",2022-02,NO2,26.0,45
Delhi,"Alipur, Delhi - DPCC",2022-03,NO2,29.0,54
Delhi,"Alipur, Delhi - DPCC",2022-04,NO2,37.0,50
Delhi,"Alipur, Delhi - DPCC",2022-05,NO2,21.0,34
Delhi,"Alipur, Delhi - DPCC",2022-06,NO2,21.0,33
Delhi,"Alipur, Delhi - DPCC",2022-07,NO2,11.0,22
Delhi,"Alipur, Delhi - DPCC",2022-08,NO2,12.0,24
Delhi,"Alipur, Delhi - DPCC",2022-09,NO2,11.0,25
Delhi,"Alipur, Delhi - DPCC",2022-10,NO2,26.0,42
Delhi,"Alipur, Delhi - DPCC",2022-11,NO2,43.0,54
Delhi,"Alipur, Delhi - DPCC",2022-12,NO2,37.0,48
Delhi,"Alipur, Delhi - DPCC",2023-01,NO2,29.0,41
Delhi,"Alipur, Delhi - DPCC",2023-02,NO2,31.0,42
Delhi,"Alipur, Delhi - DPCC",2023-03,NO2,21.0,33
Delhi,"Alipur, Delhi - DPCC",2023-04,NO2,28.0,38
Delhi,"Alipur, Delhi - DPCC",2023-05,NO2,27.0,36
Delhi,"Alipur, Delhi - DPCC",2023-06,NO2,20.0,27
Delhi,"Alipur, Delhi - DPCC",2023-07,NO2,14.0,21
Delhi,"Alipur, Delhi - DPCC",2023-08,NO2,14.0,19
Delhi,"Alipur, Delhi - DPCC",2023-09,NO2,17.0,22
Delhi,"Alipur, Delhi - DPCC",2023-10,NO2,33.0,37
Delhi,"Alipur, Delhi - DPCC",2023-11,NO2,45.0,47
Delhi,"Alipur, Delhi - DPCC",2023-12,NO2,42.0,47
Delhi,"Alipur, Delhi - DPCC",2024-01,NO2,25.0,50
Delhi,"Alipur, Delhi - DPCC",2024-02,NO2,34.0,49
Delhi,"Alipur, Delhi - DPCC",2024-03,NO2,28.0,42
Delhi,"Alipur, Delhi - DPCC",2024-04,NO2,31.0,44
Delhi,"Alipur, Delhi - DPCC",2024-05,NO2,28.0,43
Delhi,"Alipur, Delhi - DPCC",2024-06,NO2,24.0,32
Delhi,"Alipur, Delhi - DPCC",2024-07,NO2,24.0,28
Delhi,"Alipur, Delhi - DPCC",2024-08,NO2,16.0,27
Delhi,"Alipur, Delhi - DPCC",2024-09,NO2,21.0,29
Delhi,"Alipur, Delhi - DPCC",2024-10,NO2,38.0,45
Delhi,"Alipur, Delhi - DPCC",2024-11,NO2,56.0,58
Delhi,"Alipur, Delhi - DPCC",2024-12,NO2,47.0,63
Delhi,"Alipur, Delhi - DPCC",2025-01,NO2,57.0,55
Delhi,"Alipur, Delhi - DPCC",2025-02,NO2,45.0,56
