city,station,year,pollutant,station_val,city_avg
Delhi,"Narela, Delhi - DPCC",2018,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Narela, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2021,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2022,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2023,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2024,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Narela, Delhi - DPCC",2026,CO,1.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2015,CO,,3
Delhi,"Nehru Nagar, Delhi - DPCC",2016,CO,,3
Delhi,"Nehru Nagar, Delhi - DPCC",2017,CO,,2
Delhi,"Nehru Nagar, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2021,CO,3.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Nehru Nagar, Delhi - DPCC",2026,CO,3.0,2
Delhi,"New Moti Bagh, Delhi - MHUA",2015,CO,,3
Delhi,"New Moti Bagh, Delhi - MHUA",2016,CO,,3
Delhi,"New Moti Bagh, Delhi - MHUA",2017,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2018,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2019,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2020,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2021,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2022,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2023,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2024,CO,,2
Delhi,"New Moti Bagh, Delhi - MHUA",2025,CO,4.0,2
Delhi,"New Moti Bagh, Delhi - MHUA",2026,CO,2.0,2
Delhi,"North Campus, DU, Delhi - IMD",2015,CO,1.0,3
Delhi,"North Campus, DU, Delhi - IMD",2016,CO,2.0,3
Delhi,"North Campus, DU, Delhi - IMD",2017,CO,1.0,2
Delhi,"North Campus, DU, Delhi - IMD",2018,CO,2.0,2
Delhi,"North Campus, DU, Delhi - IMD",2019,CO,3.0,2
Delhi,"North Campus, DU, Delhi - IMD",2020,CO,2.0,2
Delhi,"North Campus, DU, Delhi - IMD",2021,CO,2.0,2
Delhi,"North Campus, DU, Delhi - IMD",2022,CO,3.0,2
Delhi,"North Campus, DU, Delhi - IMD",2023,CO,3.0,2
Delhi,"North Campus, DU, Delhi - IMD",2024,CO,2.0,2
Delhi,"North Campus, DU, Delhi - IMD",2025,CO,2.0,2
Delhi,"North Campus, DU, Delhi - IMD",2026,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2015,CO,,3
Delhi,"Okhla Phase-2, Delhi - DPCC",2016,CO,,3
Delhi,"Okhla Phase-2, Delhi - DPCC",2017,CO,,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Okhla Phase-2, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Patparganj, Delhi - DPCC",2015,CO,,3
Delhi,"Patparganj, Delhi - DPCC",2016,CO,,3
Delhi,"Patparganj, Delhi - DPCC",2017,CO,,2
Delhi,"Patparganj, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Patparganj, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Patparganj, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2015,CO,2.0,3
Delhi,"Punjabi Bagh, Delhi - DPCC",2016,CO,2.0,3
Delhi,"Punjabi Bagh, Delhi - DPCC",2017,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Punjabi Bagh, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2015,CO,,3
Delhi,"Pusa, Delhi - DPCC",2016,CO,,3
Delhi,"Pusa, Delhi - DPCC",2017,CO,,2
Delhi,"Pusa, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Pusa, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Pusa, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2015,CO,,3
Delhi,"Pusa, Delhi - IMD",2016,CO,,3
Delhi,"Pusa, Delhi - IMD",2017,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2018,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2019,CO,1.0,2
Delhi,"Pusa, Delhi - IMD",2020,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2021,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2022,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2023,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2024,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2025,CO,2.0,2
Delhi,"Pusa, Delhi - IMD",2026,CO,3.0,2
Delhi,"R K Puram, Delhi - DPCC",2015,CO,3.0,3
Delhi,"R K Puram, Delhi - DPCC",2016,CO,3.0,3
Delhi,"R K Puram, Delhi - DPCC",2017,CO,3.0,2
Delhi,"R K Puram, Delhi - DPCC",2018,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2019,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2020,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2021,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2022,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2023,CO,1.0,2
Delhi,"R K Puram, Delhi - DPCC",2024,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2025,CO,2.0,2
Delhi,"R K Puram, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Rohini, Delhi - DPCC",2015,CO,,3
Delhi,"Rohini, Delhi - DPCC",2016,CO,,3
Delhi,"Rohini, Delhi - DPCC",2017,CO,,2
Delhi,"Rohini, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Rohini, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2015,CO,5.0,3
Delhi,"Shadipur, Delhi - CPCB",2016,CO,7.0,3
Delhi,"Shadipur, Delhi - CPCB",2017,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2018,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2019,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2020,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2021,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2022,CO,2.0,2
Delhi,"Shadipur, Delhi - CPCB",2023,CO,1.0,2
Delhi,"Shadipur, Delhi - CPCB",2024,CO,1.0,2
Delhi,"Shadipur, Delhi - CPCB",2025,CO,1.0,2
Delhi,"Shadipur, Delhi - CPCB",2026,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2015,CO,,3
Delhi,"Sirifort, Delhi - CPCB",2016,CO,,3
Delhi,"Sirifort, Delhi - CPCB",2017,CO,,2
Delhi,"Sirifort, Delhi - CPCB",2018,CO,4.0,2
Delhi,"Sirifort, Delhi - CPCB",2019,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2020,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2021,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2022,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2023,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2024,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2025,CO,2.0,2
Delhi,"Sirifort, Delhi - CPCB",2026,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2015,CO,,3
Delhi,"Sonia Vihar, Delhi - DPCC",2016,CO,,3
Delhi,"Sonia Vihar, Delhi - DPCC",2017,CO,,2
Delhi,"Sonia Vihar, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Sonia Vihar, Delhi - DPCC",2026,CO,3.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2015,CO,,3
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2016,CO,,3
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2017,CO,,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2020,CO,1.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2022,CO,1.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2023,CO,1.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2024,CO,1.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025,CO,1.0,2
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026,CO,1.0,2
Delhi,"Talkatora Garden, Delhi - DPCC",2015,CO,,3
Delhi,"Talkatora Garden, Delhi - DPCC",2016,CO,,3
Delhi,"Talkatora Garden, Delhi - DPCC",2017,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2018,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2019,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2020,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2021,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2022,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2023,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2024,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2025,CO,,2
Delhi,"Talkatora Garden, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2015,CO,,3
Delhi,"Vivek Vihar, Delhi - DPCC",2016,CO,,3
Delhi,"Vivek Vihar, Delhi - DPCC",2017,CO,,2
Delhi,"Vivek Vihar, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Vivek Vihar, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2015,CO,,3
Delhi,"Wazirpur, Delhi - DPCC",2016,CO,,3
Delhi,"Wazirpur, Delhi - DPCC",2017,CO,,2
Delhi,"Wazirpur, Delhi - DPCC",2018,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2019,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2020,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2021,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2022,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2023,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2024,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2025,CO,2.0,2
Delhi,"Wazirpur, Delhi - DPCC",2026,CO,2.0,2
Delhi,"Alipur, Delhi - DPCC",2015,O3,,76
Delhi,"Alipur, Delhi - DPCC",2016,O3,,62
Delhi,"Alipur, Delhi - DPCC",2017,O3,,57
Delhi,"Alipur, Delhi - DPCC",2018,O3,69.0,66
Delhi,"Alipur, Delhi - DPCC",2019,O3,68.0,62
Delhi,"Alipur, Delhi - DPCC",2020,O3,54.0,58
Delhi,"Alipur, Delhi - DPCC",2021,O3,53.0,52
Delhi,"Alipur, Delhi - DPCC",2022,O3,48.0,55
Delhi,"Alipur, Delhi - DPCC",2023,O3,78.0,48
Delhi,"Alipur, Delhi - DPCC",2024,O3,88.0,60
Delhi,"Alipur, Delhi - DPCC",2025,O3,49.0,66
Delhi,"Alipur, Delhi - DPCC",2026,O3,39.0,68
Delhi,"Anand Vihar, Delhi - DPCC",2015,O3,45.0,76
Delhi,"Anand Vihar, Delhi - DPCC",2016,O3,39.0,62
Delhi,"Anand Vihar, Delhi - DPCC",2017,O3,56.0,57
Delhi,"Anand Vihar, Delhi - DPCC",2018,O3,46.0,66
Delhi,"Anand Vihar, Delhi - DPCC",2019,O3,43.0,62
Delhi,"Anand Vihar, Delhi - DPCC",2020,O3,63.0,58
Delhi,"Anand Vihar, Delhi - DPCC",2021,O3,43.0,52
Delhi,"Anand Vihar, Delhi - DPCC",2022,O3,53.0,55
Delhi,"Anand Vihar, Delhi - DPCC",2023,O3,29.0,48
Delhi,"Anand Vihar, Delhi - DPCC",2024,O3,60.0,60
Delhi,"Anand Vihar, Delhi - DPCC",2025,O3,22.0,66
Delhi,"Anand Vihar, Delhi - DPCC",2026,O3,25.0,68
Delhi,"Ashok Vihar, Delhi - DPCC",2015,O3,,76
Delhi,"Ashok Vihar, Delhi - DPCC",2016,O3,,62
Delhi,"Ashok Vihar, Delhi - DPCC",2017,O3,,57
Delhi,"Ashok Vihar, Delhi - DPCC",2018,O3,89.0,66
Delhi,"Ashok Vihar, Delhi - DPCC",2019,O3,71.0,62
Delhi,"Ashok Vihar, Delhi - DPCC",2020,O3,62.0,58
Delhi,"Ashok Vihar, Delhi - DPCC",2021,O3,77.0,52
Delhi,"Ashok Vihar, Delhi - DPCC",2022,O3,42.0,55
Delhi,"Ashok Vihar, Delhi - DPCC",2023,O3,16.0,48
Delhi,"Ashok Vihar, Delhi - DPCC",2024,O3,53.0,60
Delhi,"Ashok Vihar, Delhi - DPCC",2025,O3,89.0,66
Delhi,"Ashok Vihar, Delhi - DPCC",2026,O3,74.0,68
Delhi,"Aya Nagar, Delhi - IMD",2015,O3,,76
Delhi,"Aya Nagar, Delhi - IMD",2016,O3,,62
Delhi,"Aya Nagar, Delhi - IMD",2017,O3,57.0,57
Delhi,"Aya Nagar, Delhi - IMD",2018,O3,53.0,66
Delhi,"Aya Nagar, Delhi - IMD",2019,O3,61.0,62
Delhi,"Aya Nagar, Delhi - IMD",2020,O3,39.0,58
Delhi,"Aya Nagar, Delhi - IMD",2021,O3,34.0,52
Delhi,"Aya Nagar, Delhi - IMD",2022,O3,55.0,55
Delhi,"Aya Nagar, Delhi - IMD",2023,O3,52.0,48
Delhi,"Aya Nagar, Delhi - IMD",2024,O3,55.0,60
Delhi,"Aya Nagar, Delhi - IMD",2025,O3,96.0,66
Delhi,"Aya Nagar, Delhi - IMD",2026,O3,67.0,68
Delhi,"Bawana, Delhi - DPCC",2015,O3,,76
Delhi,"Bawana, Delhi - DPCC",2016,O3,,62
Delhi,"Bawana, Delhi - DPCC",2017,O3,,57
Delhi,"Bawana, Delhi - DPCC",2018,O3,73.0,66
Delhi,"Bawana, Delhi - DPCC",2019,O3,90.0,62
Delhi,"Bawana, Delhi - DPCC",2020,O3,78.0,58
Delhi,"Bawana, Delhi - DPCC",2021,O3,41.0,52
Delhi,"Bawana, Delhi - DPCC",2022,O3,42.0,55
Delhi,"Bawana, Delhi - DPCC",2023,O3,42.0,48
Delhi,"Bawana, Delhi - DPCC",2024,O3,79.0,60
Delhi,"Bawana, Delhi - DPCC",2025,O3,72.0,66
Delhi,"Bawana, Delhi - DPCC",2026,O3,65.0,68
Delhi,"Burari Crossing, Delhi - IMD",2015,O3,22.0,76
Delhi,"Burari Crossing, Delhi - IMD",2016,O3,82.0,62
Delhi,"Burari Crossing, Delhi - IMD",2017,O3,44.0,57
Delhi,"Burari Crossing, Delhi - IMD",2018,O3,78.0,66
Delhi,"Burari Crossing, Delhi - IMD",2019,O3,53.0,62
Delhi,"Burari Crossing, Delhi - IMD",2020,O3,,58
Delhi,"Burari Crossing, Delhi - IMD",2021,O3,,52
Delhi,"Burari Crossing, Delhi - IMD",2022,O3,40.0,55
Delhi,"Burari Crossing, Delhi - IMD",2023,O3,53.0,48
Delhi,"Burari Crossing, Delhi - IMD",2024,O3,56.0,60
Delhi,"Burari Crossing, Delhi - IMD",2025,O3,72.0,66
Delhi,"Burari Crossing, Delhi - IMD",2026,O3,108.0,68
Delhi,"CRRI Mathura Road, Delhi - IMD",2015,O3,106.0,76
Delhi,"CRRI Mathura Road, Delhi - IMD",2016,O3,52.0,62
Delhi,"CRRI Mathura Road, Delhi - IMD",2017,O3,45.0,57
Delhi,"CRRI Mathura Road, Delhi - IMD",2018,O3,63.0,66
Delhi,"CRRI Mathura Road, Delhi - IMD",2019,O3,51.0,62
Delhi,"CRRI Mathura Road, Delhi - IMD",2020,O3,28.0,58
Delhi,"CRRI Mathura Road, Delhi - IMD",2021,O3,40.0,52
Delhi,"CRRI Mathura Road, Delhi - IMD",2022,O3,39.0,55
Delhi,"CRRI Mathura Road, Delhi - IMD",2023,O3,46.0,48
Delhi,"CRRI Mathura Road, Delhi - IMD",2024,O3,55.0,60
Delhi,"CRRI Mathura Road, Delhi - IMD",2025,O3,86.0,66
Delhi,"CRRI Mathura Road, Delhi - IMD",2026,O3,52.0,68
Delhi,"Cantonment Area, Delhi - DPCC",2015,O3,,76
Delhi,"Cantonment Area, Delhi - DPCC",2016,O3,,62
Delhi,"Cantonment Area, Delhi - DPCC",2017,O3,,57
Delhi,"Cantonment Area, Delhi - DPCC",2018,O3,,66
Delhi,"Cantonment Area, Delhi - DPCC",2019,O3,,62
Delhi,"Cantonment Area, Delhi - DPCC",2020,O3,,58
Delhi,"Cantonment Area, Delhi - DPCC",2021,O3,,52
Delhi,"Cantonment Area, Delhi - DPCC",2022,O3,,55
Delhi,"Cantonment Area, Delhi - DPCC",2023,O3,,48
Delhi,"Cantonment Area, Delhi - DPCC",2024,O3,,60
Delhi,"Cantonment Area, Delhi - DPCC",2025,O3,,66
Delhi,"Cantonment Area, Delhi - DPCC",2026,O3,38.0,68
Delhi,"Chandni Chowk, Delhi - IITM",2015,O3,,76
Delhi,"Chandni Chowk, Delhi - IITM",2016,O3,,62
Delhi,"Chandni Chowk, Delhi - IITM",2017,O3,,57
Delhi,"Chandni Chowk, Delhi - IITM",2018,O3,,66
Delhi,"Chandni Chowk, Delhi - IITM",2019,O3,,62
Delhi,"Chandni Chowk, Delhi - IITM",2020,O3,28.0,58
Delhi,"Chandni Chowk, Delhi - IITM",2021,O3,33.0,52
Delhi,"Chandni Chowk, Delhi - IITM",2022,O3,40.0,55
Delhi,"Chandni Chowk, Delhi - IITM",2023,O3,27.0,48
Delhi,"Chandni Chowk, Delhi - IITM",2024,O3,31.0,60
Delhi,"Chandni Chowk, Delhi - IITM",2025,O3,55.0,66
Delhi,"Chandni Chowk, Delhi - IITM",2026,O3,78.0,68
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2015,O3,,76
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2016,O3,,62
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2017,O3,,57
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2018,O3,,66
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2019,O3,,62
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2020,O3,,58
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2021,O3,,52
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2022,O3,,55
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2023,O3,,48
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2024,O3,,60
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2025,O3,,66
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026,O3,95.0,68
Delhi,"DTU, Delhi - CPCB",2015,O3,33.0,76
Delhi,"DTU, Delhi - CPCB",2016,O3,,62
Delhi,"DTU, Delhi - CPCB",2017,O3,,57
Delhi,"DTU, Delhi - CPCB",2018,O3,38.0,66
Delhi,"DTU, Delhi - CPCB",2019,O3,80.0,62
Delhi,"DTU, Delhi - CPCB",2020,O3,88.0,58
Delhi,"DTU, Delhi - CPCB",2021,O3,56.0,52
Delhi,"DTU, Delhi - CPCB",2022,O3,51.0,55
Delhi,"DTU, Delhi - CPCB",2023,O3,53.0,48
Delhi,"DTU, Delhi - CPCB",2024,O3,52.0,60
Delhi,"DTU, Delhi - CPCB",2025,O3,32.0,66
Delhi,"DTU, Delhi - CPCB",2026,O3,27.0,68
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2015,O3,,76
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2016,O3,,62
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2017,O3,,57
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018,O3,101.0,66
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2019,O3,38.0,62
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2020,O3,107.0,58
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2021,O3,97.0,52
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2022,O3,92.0,55
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2023,O3,70.0,48
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2024,O3,105.0,60
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025,O3,74.0,66
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026,O3,97.0,68
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2015,O3,,76
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2016,O3,,62
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2017,O3,,57
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2018,O3,81.0,66
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2019,O3,80.0,62
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2020,O3,77.0,58
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2021,O3,43.0,52
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2022,O3,38.0,55
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2023,O3,39.0,48
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2024,O3,63.0,60
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2025,O3,78.0,66
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2026,O3,74.0,68
Delhi,"IGI Airport (T3), Delhi - IMD",2015,O3,98.0,76
Delhi,"IGI Airport (T3), Delhi - IMD",2016,O3,62.0,62
Delhi,"IGI Airport (T3), Delhi - IMD",2017,O3,63.0,57
Delhi,"IGI Airport (T3), Delhi - IMD",2018,O3,66.0,66
Delhi,"IGI Airport (T3), Delhi - IMD",2019,O3,32.0,62
Delhi,"IGI Airport (T3), Delhi - IMD",2020,O3,50.0,58
Delhi,"IGI Airport (T3), Delhi - IMD",2021,O3,24.0,52
Delhi,"IGI Airport (T3), Delhi - IMD",2022,O3,29.0,55
Delhi,"IGI Airport (T3), Delhi - IMD",2023,O3,34.0,48
Delhi,"IGI Airport (T3), Delhi - IMD",2024,O3,38.0,60
Delhi,"IGI Airport (T3), Delhi - IMD",2025,O3,54.0,66
Delhi,"IGI Airport (T3), Delhi - IMD",2026,O3,54.0,68
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2015,O3,,76
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2016,O3,,62
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2017,O3,,57
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2018,O3,,66
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2019,O3,,62
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2020,O3,,58
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2021,O3,,52
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2022,O3,,55
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2023,O3,,48
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2024,O3,,60
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2025,O3,,66
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026,O3,81.0,68
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2015,O3,,76
