state_clean,year,fy_year,month,fuel_category,vec_class_category,maker,total
Delhi,2021,2021-22,MAY,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,7
Delhi,2021,2021-22,MAY,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,6
Delhi,2021,2021-22,NOV,CNG,3W Goods,BAJAJ AUTO LTD,165
Delhi,2021,2021-22,NOV,CNG,3W Goods,CONTINENTAL ENGINES PVT LTD,1
Delhi,2021,2021-22,NOV,CNG,3W Goods,TVS MOTOR COMPANY LTD,5
Delhi,2021,2021-22,NOV,CNG,3W Passenger,BAJAJ AUTO LTD,375
Delhi,2021,2021-22,NOV,CNG,Bus,ASHOK LEYLAND LTD,1
Delhi,2021,2021-22,NOV,CNG,Bus,JBM AUTO LIMITED,7
Delhi,2021,2021-22,NOV,CNG,Goods Carrier,ASHOK LEYLAND LTD,39
Delhi,2021,2021-22,NOV,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,200
Delhi,2021,2021-22,NOV,CNG,Goods Carrier,MARUTI SUZUKI INDIA LTD,122
Delhi,2021,2021-22,NOV,CNG,Goods Carrier,SML ISUZU LTD,47
Delhi,2021,2021-22,NOV,CNG,Goods Carrier,TATA MOTORS LTD,1244
Delhi,2021,2021-22,NOV,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,291
Delhi,2021,2021-22,NOV,CNG,Other,MAHINDRA & MAHINDRA LIMITED,25
Delhi,2021,2021-22,NOV,Diesel,Goods Carrier,FORCE MOTORS LIMITED,3
Delhi,2021,2021-22,NOV,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2021,2021-22,NOV,Diesel,Goods Carrier,TATA MOTORS LTD,6
Delhi,2021,2021-22,NOV,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,2
Delhi,2021,2021-22,NOV,Diesel,Other,FORCE MOTORS LIMITED,3
Delhi,2021,2021-22,NOV,Diesel,Other,KIA INDIA PRIVATE LIMITED,1
Delhi,2021,2021-22,NOV,Diesel,Passenger 4W,TOYOTA KIRLOSKAR MOTOR PVT LTD,1
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,5
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,FORCE MOTORS LIMITED,2
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,FORD INDIA PVT LTD,2
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,HONDA CARS INDIA LTD,3
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,250
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,ISUZU MOTORS INDIA PVT LTD,3
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,11
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,197
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,178
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,15
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,5
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,17
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,TATA MOTORS LTD,201
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,185
Delhi,2021,2021-22,NOV,Diesel,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,1
Delhi,2021,2021-22,NOV,EV,2W,AMPERE VEHICLES PRIVATE LIMITED,58
Delhi,2021,2021-22,NOV,EV,2W,ATHER ENERGY LTD,158
Delhi,2021,2021-22,NOV,EV,2W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,17
Delhi,2021,2021-22,NOV,EV,2W,HERO ELECTRIC VEHICLES PVT. LTD,463
Delhi,2021,2021-22,NOV,EV,2W,IRA EDUTECH PVT LTD,2
Delhi,2021,2021-22,NOV,EV,2W,JITENDRA NEW EV-TECH PVT. LTD,17
Delhi,2021,2021-22,NOV,EV,2W,OKINAWA AUTOTECH PVT LTD,215
Delhi,2021,2021-22,NOV,EV,2W,PUR ENERGY PVT LTD,140
Delhi,2021,2021-22,NOV,EV,2W,REVOLT INTELLICORP PVT LTD,156
Delhi,2021,2021-22,NOV,EV,2W,TVS MOTOR COMPANY LTD,43
Delhi,2021,2021-22,NOV,EV,3W Goods,ALTIGREEN PROPULSION LABS PVT LTD,1
Delhi,2021,2021-22,NOV,EV,3W Goods,ETRIO AUTOMOBILES PVT LTD,2
Delhi,2021,2021-22,NOV,EV,3W Goods,EULER MOTORS PVT LTD,35
Delhi,2021,2021-22,NOV,EV,3W Goods,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,2
Delhi,2021,2021-22,NOV,EV,3W Goods,MAHINDRA ELECTRIC MOBILITY LIMITED,63
Delhi,2021,2021-22,NOV,EV,3W Goods,OMEGA SEIKI PVT LTD,1
Delhi,2021,2021-22,NOV,EV,3W Goods,PIAGGIO VEHICLES PVT LTD,121
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,A K GUPTA & CO.,48
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ALLFINE INDUSTRIES PVT LTD,3
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ALTIUS TECHNOLOGIES,1
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,AMAN ELECTRIC VEHICLES,9
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,AMBIKA ENTERPRISES,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ARNA ELECTRIC AUTO PVT LTD,21
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ASHA IMPEX,8
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ATTOLENT AUTO GROUP PVT LTD,1
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ATUT SANGAM,10
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,AVL ELECTRIC VEHICLES PVT LTD,11
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,BALI AUTO INDUSTRIES,4
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,BHAVE ELECTRIC VEHICLES PVT LTD,41
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,CHAMPION POLY PLAST,98
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,DASHMESH TRADERS,12
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,DILLI ELECTRIC AUTO PVT LTD,102
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,E-MOTION AUTOMOTIVE INDUSTRY LLP,10
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ELITE AUTO ENGINEERS PVT LTD,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,8
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ENTICE IMPEX PVT LTD,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,G & G AUTOMOTIVE,40
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,GAYATRI ELECTRIC VEHICLES PVT LTD,7
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,GRD MOTORS,170
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,GREEN TECHNOLOGIES,18
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,GURU JI WHEELS,9
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,HIM TEKNOFORGE LTD,11
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,J. S. AUTO (P) LTD,1
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,JAIN POWER CORP,5
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,JAISIK BUSINESS LINKS PVT LTD,18
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,KAPTECH INDIA PVT LTD,57
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,5
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,LAXMI E-RICKSHAW COMPANY,1
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,M.K. ENTERPRISES,26
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,M/S SHRIRAM AUTO TECH PVT LTD,3
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,M2J E VAHAN PVT LTD,9
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,61
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,MAHINDRA & MAHINDRA LIMITED,20
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,MALI ENTERPRISES PVT LTD,6
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,MANMOHAN KAUR,3
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,MINI METRO EV L.L.P,29
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,MOTRAC MOTORS PVT LTD,10
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,NAMAH INDUSTRIES PVT LTD,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,NEW ARCANA INDIA,6
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,NIRMAL UTILITY SERVICES PVT LTD,4
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,OK PLAY INDIA LTD,1
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,26
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,PAARTH SARTHI AUTOMOTIVE ENGINEERS PVT LTD,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,PARVEEN AUTO,15
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,RCJ AUTO FORGE PVT LTD,19
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,RUTBA PRODUCT PVT LTD,38
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,70
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,28
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SHAKTI AUTO GREEN,31
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SHIGAN EVOLTZ LTD,11
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SHIV OM INDIA,7
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SHRI BARSANA E-VEHICLES PVT LTD,12
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SHRI NAMO ELECTRIC AUTOMOTIVE,10
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SKS TRADE INDIA PVT LTD,42
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SKYRIDE AUTOMOTIVE,7
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,SPEEGO VEHICLES CO PVT LTD,1
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,TAURUS ELECTRIC VEHICLES,2
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,TERRA MOTORS INDIA PVT LTD,30
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,THUKRAL ELECTRIC BIKES PVT LTD,164
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,TWO FRIENDS AUTO ELECTRIC PVT LTD,31
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,4
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,VISHAL ENTERPRISES,3
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,YC ELECTRIC VEHICLE,358
Delhi,2021,2021-22,NOV,EV,E-Rickshaw,ZENTHIUM EV PVT LTD,17
Delhi,2021,2021-22,NOV,EV,Passenger 4W,TATA MOTORS LTD,2
Delhi,2021,2021-22,NOV,EV,Private 4 wheeler,AUDI AG,1
Delhi,2021,2021-22,NOV,EV,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,29
Delhi,2021,2021-22,NOV,EV,Private 4 wheeler,MERCEDES -BENZ AG,1
Delhi,2021,2021-22,NOV,EV,Private 4 wheeler,TATA MOTORS LTD,152
Delhi,2021,2021-22,NOV,Fossil Hybrid,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2021,2021-22,NOV,Fossil Hybrid,Private 4 wheeler,AUDI AG,1
Delhi,2021,2021-22,NOV,Fossil Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,530
Delhi,2021,2021-22,NOV,Fossil Hybrid,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,11
Delhi,2021,2021-22,NOV,Fossil Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,27
Delhi,2021,2021-22,NOV,Petrol,2W,ADISHWAR AUTO RIDE INDIA PVT LTD,10
Delhi,2021,2021-22,NOV,Petrol,2W,BAJAJ AUTO LTD,2037
Delhi,2021,2021-22,NOV,Petrol,2W,BMW INDIA PVT LTD,52
Delhi,2021,2021-22,NOV,Petrol,2W,CLASSIC LEGENDS PVT LTD,129
Delhi,2021,2021-22,NOV,Petrol,2W,DUCATI INDIA PVT LTD,4
Delhi,2021,2021-22,NOV,Petrol,2W,H-D MOTOR COMPANY INDIA PVT LTD,1
Delhi,2021,2021-22,NOV,Petrol,2W,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),1
Delhi,2021,2021-22,NOV,Petrol,2W,HERO HONDA MOTORS  LTD,1
Delhi,2021,2021-22,NOV,Petrol,2W,HERO MOTOCORP LTD,12126
Delhi,2021,2021-22,NOV,Petrol,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,8978
Delhi,2021,2021-22,NOV,Petrol,2W,INDIA KAWASAKI MOTORS PVT LTD,34
Delhi,2021,2021-22,NOV,Petrol,2W,INDIA YAMAHA MOTOR PVT LTD,1074
Delhi,2021,2021-22,NOV,Petrol,2W,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2021,2021-22,NOV,Petrol,2W,PIAGGIO VEHICLES PVT LTD,173
Delhi,2021,2021-22,NOV,Petrol,2W,ROYAL-ENFIELD (UNIT OF EICHER LTD),1342
Delhi,2021,2021-22,NOV,Petrol,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,1739
Delhi,2021,2021-22,NOV,Petrol,2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,4
Delhi,2021,2021-22,NOV,Petrol,2W,TVS MOTOR COMPANY LTD,8723
Delhi,2021,2021-22,NOV,Petrol,Other,HONDA CARS INDIA LTD,1
Delhi,2021,2021-22,NOV,Petrol,Other,HYUNDAI MOTOR INDIA LTD,1
Delhi,2021,2021-22,NOV,Petrol,Other,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2021,2021-22,NOV,Petrol,Other,MARUTI SUZUKI INDIA LTD,3
Delhi,2021,2021-22,NOV,Petrol,Other,TATA MOTORS LTD,1
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,AUDI AG,10
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,BENTLEY MOTORS LIMITED,1
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,BMW INDIA PVT LTD,59
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,FORD INDIA PVT LTD,6
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,HONDA CARS INDIA LTD,562
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,1309
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,13
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,164
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,621
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,403
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,2851
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,MERCEDES -BENZ AG,1
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,46
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,200
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,PORSCHE AG GERMANY,4
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,RENAULT INDIA PVT LTD,302
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,296
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,STELLANTIS INDIA PVT LTD,50
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,TATA MOTORS LTD,982
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,235
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,VOLKSWAGEN AG,5
Delhi,2021,2021-22,NOV,Petrol,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,7
Delhi,2021,2021-22,NOV,Petrol CNG,Passenger 4W,HYUNDAI MOTOR INDIA LTD,3
Delhi,2021,2021-22,NOV,Petrol CNG,Passenger 4W,MARUTI SUZUKI INDIA LTD,88
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,HONDA CARS INDIA LTD,12
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,397
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,7
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1210
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,7
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,RENAULT INDIA PVT LTD,5
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,TATA MOTORS LTD,60
Delhi,2021,2021-22,NOV,Petrol CNG,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,8
Delhi,2021,2021-22,OCT,CNG,3W Goods,BAJAJ AUTO LTD,222
Delhi,2021,2021-22,OCT,CNG,3W Goods,CONTINENTAL ENGINES PVT LTD,1
Delhi,2021,2021-22,OCT,CNG,3W Goods,PIAGGIO VEHICLES PVT LTD,2
Delhi,2021,2021-22,OCT,CNG,3W Goods,TVS MOTOR COMPANY LTD,2
Delhi,2021,2021-22,OCT,CNG,3W Passenger,BAJAJ AUTO LTD,360
Delhi,2021,2021-22,OCT,CNG,Bus,ASHOK LEYLAND LTD,1
Delhi,2021,2021-22,OCT,CNG,Bus,SML ISUZU LTD,2
Delhi,2021,2021-22,OCT,CNG,Goods Carrier,ASHOK LEYLAND LTD,47
Delhi,2021,2021-22,OCT,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,199
Delhi,2021,2021-22,OCT,CNG,Goods Carrier,MARUTI SUZUKI INDIA LTD,104
Delhi,2021,2021-22,OCT,CNG,Goods Carrier,SML ISUZU LTD,51
Delhi,2021,2021-22,OCT,CNG,Goods Carrier,TATA MOTORS LTD,1183
Delhi,2021,2021-22,OCT,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,299
Delhi,2021,2021-22,OCT,CNG,Other,MAHINDRA & MAHINDRA LIMITED,6
Delhi,2021,2021-22,OCT,Diesel,Goods Carrier,FORCE MOTORS LIMITED,6
Delhi,2021,2021-22,OCT,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2021,2021-22,OCT,Diesel,Goods Carrier,TATA MOTORS LTD,5
Delhi,2021,2021-22,OCT,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,1
Delhi,2021,2021-22,OCT,Diesel,Other,FORCE MOTORS LIMITED,6
Delhi,2021,2021-22,OCT,Diesel,Other,SML ISUZU LTD,1
Delhi,2021,2021-22,OCT,Diesel,Other,TATA MOTORS LTD,1
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,6
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,FORCE MOTORS LIMITED,1
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,FORD INDIA PVT LTD,23
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,HONDA CARS INDIA LTD,5
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,200
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,ISUZU MOTORS INDIA PVT LTD,1
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,2
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,30
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,193
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,155
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,9
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,2
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,16
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,TATA MOTORS LTD,239
Delhi,2021,2021-22,OCT,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,212
Delhi,2021,2021-22,OCT,EV,2W,AMPERE VEHICLES PRIVATE LIMITED,74
Delhi,2021,2021-22,OCT,EV,2W,ATHER ENERGY LTD,184
Delhi,2021,2021-22,OCT,EV,2W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,23
Delhi,2021,2021-22,OCT,EV,2W,HERO ELECTRIC VEHICLES PVT. LTD,238
Delhi,2021,2021-22,OCT,EV,2W,IRA EDUTECH PVT LTD,1
Delhi,2021,2021-22,OCT,EV,2W,JITENDRA NEW EV-TECH PVT. LTD,33
Delhi,2021,2021-22,OCT,EV,2W,KLB KOMAKI PVT LTD,6
Delhi,2021,2021-22,OCT,EV,2W,OKINAWA AUTOTECH PVT LTD,120
Delhi,2021,2021-22,OCT,EV,2W,PUR ENERGY PVT LTD,69
Delhi,2021,2021-22,OCT,EV,2W,REVOLT INTELLICORP PVT LTD,159
Delhi,2021,2021-22,OCT,EV,2W,TVS MOTOR COMPANY LTD,88
Delhi,2021,2021-22,OCT,EV,3W Goods,EULER MOTORS PVT LTD,10
Delhi,2021,2021-22,OCT,EV,3W Goods,KETO MOTORS PVT LTD,22
Delhi,2021,2021-22,OCT,EV,3W Goods,MAHINDRA ELECTRIC MOBILITY LIMITED,57
Delhi,2021,2021-22,OCT,EV,3W Goods,OMEGA SEIKI PVT LTD,7
Delhi,2021,2021-22,OCT,EV,3W Goods,PIAGGIO VEHICLES PVT LTD,44
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,A K GUPTA & CO.,37
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,AMAN ELECTRIC VEHICLES,10
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,AMBIKA ENTERPRISES,5
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ARNA ELECTRIC AUTO PVT LTD,31
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ASHA IMPEX,9
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ATTOLENT AUTO GROUP PVT LTD,4
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ATUT SANGAM,14
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,AVL ELECTRIC VEHICLES PVT LTD,16
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,BEST WAY AGENCIES PVT LTD,3
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,BHAVE ELECTRIC VEHICLES PVT LTD,50
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,CHAMPION POLY PLAST,95
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,2
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,DASHMESH TRADERS,10
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,DILLI ELECTRIC AUTO PVT LTD,120
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,E-MOTION AUTOMOTIVE INDUSTRY LLP,2
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ELITE AUTO ENGINEERS PVT LTD,1
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,18
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ENTICE IMPEX PVT LTD,1
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,ETRIO AUTOMOBILES PVT LTD,2
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,G & G AUTOMOTIVE,61
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,GAYATRI ELECTRIC VEHICLES PVT LTD,4
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,GKON ELECTRIC MOTOR VEHICLES PVT LTD,2
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,2
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,GRD MOTORS,146
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,GREEN TECHNOLOGIES,14
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,GURU JI WHEELS,13
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,HARSH TRADING CO,5
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,JAIN POWER CORP,3
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,JAISIK BUSINESS LINKS PVT LTD,27
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,KAPTECH INDIA PVT LTD,61
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,6
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,LAXMI E-RICKSHAW COMPANY,3
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,4
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,M.K. ENTERPRISES,25
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,M/S SHRIRAM AUTO TECH PVT LTD,3
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,M2J E VAHAN PVT LTD,11
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,56
Delhi,2021,2021-22,OCT,EV,E-Rickshaw,MAHINDRA & MAHINDRA LIMITED,26
